size,condition,trial,subject,correct,RT
1,hard,120,3,0,423.98
1,hard,120,4,1,224.242
1,hard,120,5,0,361.695
1,hard,120,6,0,437.137
1,hard,120,7,1,545.722
1,hard,120,8,0,397.165
1,hard,120,9,0,777.686
1,hard,120,10,0,351.489
1,hard,121,1,1,632.07
1,hard,121,2,0,281.562
1,hard,121,3,0,406.546
1,hard,121,4,0,319.675
1,hard,121,5,1,262.928
1,hard,121,6,0,492.065
1,hard,121,7,1,652.351
1,hard,121,8,0,405.385
1,hard,121,9,1,663.582
1,hard,121,10,1,305.031
1,hard,122,1,1,684.559
1,hard,122,2,0,263.934
1,hard,122,3,1,382.533
1,hard,122,4,0,236.781
1,hard,122,5,1,324.891
1,hard,122,6,0,362.303
1,hard,122,7,1,709.161
1,hard,122,8,1,301.881
1,hard,122,9,0,885.792
1,hard,122,10,1,258.931
1,hard,123,1,1,534.368
1,hard,123,2,0,297.771
1,hard,123,3,0,398.029
1,hard,123,4,1,256.074
1,hard,123,5,1,354.688
1,hard,123,6,0,456.066
1,hard,123,7,1,626.189
1,hard,123,8,0,334.985
1,hard,123,9,1,809.051
1,hard,123,10,0,435.283
1,hard,124,1,1,607.016
1,hard,124,2,0,228.531
1,hard,124,3,0,362.856
1,hard,124,4,1,241.051
1,hard,124,5,1,290.075
1,hard,124,6,0,537.491
1,hard,124,7,1,683.463
1,hard,124,8,0,418.319
1,hard,124,9,1,925.699
1,hard,124,10,0,436.54
1,hard,125,1,1,592.417
1,hard,125,2,1,200.367
1,hard,125,3,0,332.279
1,hard,125,4,0,282.511
1,hard,125,5,1,401.204
1,hard,125,6,0,441.713
1,hard,125,7,0,779.053
1,hard,125,8,0,443.314
1,hard,125,9,1,770.498
1,hard,125,10,0,402.431
1,hard,126,1,1,544.661
1,hard,126,2,0,311.309
1,hard,126,3,0,473.249
1,hard,126,4,1,245.143
1,hard,126,5,1,363.553
1,hard,126,6,0,405.971
1,hard,126,7,1,575.847
1,hard,126,8,0,437.549
1,hard,126,9,1,792.968
1,hard,126,10,1,343.919
1,hard,127,1,1,653.749
1,hard,127,2,0,235.776
1,hard,127,3,0,418.313
1,hard,127,4,1,215.763
1,hard,127,5,0,355.318
1,hard,127,6,0,505.91
1,hard,127,7,1,539.477
1,hard,127,8,0,356.97
1,hard,127,9,0,969.01
1,hard,127,10,0,380.104
1,hard,128,1,0,684.088
1,hard,128,2,0,226.367
1,hard,128,3,0,390.581
1,hard,128,4,1,233.403
1,hard,128,5,1,252.056
1,hard,128,6,1,423.37
1,hard,128,7,1,593.246
1,hard,128,8,0,363.141
1,hard,128,9,1,691.765
1,hard,128,10,0,400.863
1,hard,129,1,1,780.669
1,hard,129,2,0,269.622
1,hard,129,3,1,436.341
1,hard,129,4,1,195.338
1,hard,129,5,1,293.167
1,hard,129,6,0,479.266
1,hard,129,7,1,637.613
1,hard,129,8,0,394.955
1,hard,129,9,1,955.873
1,hard,129,10,1,383.12
1,hard,130,1,1,678.698
1,hard,130,2,0,302.534
1,hard,130,3,1,311.422
1,hard,130,4,0,286.91
1,hard,130,5,1,269.345
1,hard,130,6,0,460.244
1,hard,130,7,1,667.955
1,hard,130,8,0,389.83
1,hard,130,9,1,770.876
1,hard,130,10,0,470.123
1,hard,131,1,1,620.76
1,hard,131,2,0,323.305
1,hard,131,3,0,381.486
1,hard,131,4,0,291.048
1,hard,131,5,1,299.317
1,hard,131,6,1,326.994
1,hard,131,7,1,644.512
1,hard,131,8,1,339.33
1,hard,131,9,1,907.122
1,hard,131,10,0,466.176
1,hard,132,1,1,725.435
1,hard,132,2,1,243.407
1,hard,132,3,1,302.692
1,hard,132,4,0,294.123
1,hard,132,5,0,403.542
1,hard,132,6,1,396.258
1,hard,132,7,1,650.268
1,hard,132,8,0,381.74
1,hard,132,9,1,899.784
1,hard,132,10,1,325.163
1,hard,133,1,1,752.935
1,hard,133,2,0,262.006
1,hard,133,3,0,430.707
1,hard,133,4,0,280.896
1,hard,133,5,0,398.794
1,hard,133,6,0,414.479
1,hard,133,7,1,647.936
1,hard,133,8,0,401.812
1,hard,133,9,1,701.086
1,hard,133,10,1,354.109
1,hard,134,1,1,556.615
1,hard,134,2,1,201.031
1,hard,134,3,1,466.343
1,hard,134,4,1,227.314
1,hard,134,5,1,291.583
1,hard,134,6,0,407.211
1,hard,134,7,1,698.065
1,hard,134,8,0,394.4
1,hard,134,9,1,812.679
1,hard,134,10,1,366.744
1,hard,135,1,1,717.509
1,hard,135,2,1,217.941
1,hard,135,3,0,360.207
1,hard,135,4,0,292.333
1,hard,135,5,0,336.84
1,hard,135,6,0,374.746
1,hard,135,7,1,717.28
1,hard,135,8,0,287.074
1,hard,135,9,1,767.63
1,hard,135,10,0,327.705
1,hard,136,1,1,652.881
1,hard,136,2,1,218.61
1,hard,136,3,1,335.003
1,hard,136,4,1,250.501
1,hard,136,5,1,358.37
1,hard,136,6,1,386.103
1,hard,136,7,1,574.613
1,hard,136,8,0,417.462
1,hard,136,9,1,740.374
1,hard,136,10,1,317.709
1,hard,137,1,1,637.952
1,hard,137,2,0,255.057
1,hard,137,3,1,280.279
1,hard,137,4,0,326.448
1,hard,137,5,1,293.239
1,hard,137,6,1,340.5
1,hard,137,7,1,769.667
1,hard,137,8,0,413.627
1,hard,137,9,1,764.241
1,hard,137,10,1,286.623
1,hard,138,1,1,712.341
1,hard,138,2,0,249.687
1,hard,138,3,0,419.293
1,hard,138,4,0,325.487
1,hard,138,5,1,331.309
1,hard,138,6,0,415.812
1,hard,138,7,1,731.263
1,hard,138,8,0,414.06
1,hard,138,9,1,781.627
1,hard,138,10,0,365.436
1,hard,139,1,1,591.217
1,hard,139,2,0,305.353
1,hard,139,3,0,438.373
1,hard,139,4,1,266.141
1,hard,139,5,1,272.199
1,hard,139,6,0,440.025
1,hard,139,7,1,600.967
1,hard,139,8,0,362.399
1,hard,139,9,1,918.975
1,hard,139,10,1,397.504
1,hard,140,1,1,614.717
1,hard,140,2,1,191.057
1,hard,140,3,0,402.869
1,hard,140,4,0,314.391
1,hard,140,5,1,281.614
1,hard,140,6,0,508.023
1,hard,140,7,1,651.577
1,hard,140,8,0,389.636
1,hard,140,9,1,822.522
1,hard,140,10,0,411.753
1,hard,141,1,1,663.611
1,hard,141,2,0,365.938
1,hard,141,3,1,363.134
1,hard,141,4,0,272.168
1,hard,141,5,0,415.229
1,hard,141,6,0,450.583
1,hard,141,7,0,767.006
1,hard,141,8,0,366.419
1,hard,141,9,1,800.53
1,hard,141,10,0,405.761
1,hard,142,1,1,716.857
1,hard,142,2,1,215.595
1,hard,142,3,1,352.812
1,hard,142,4,0,332.925
1,hard,142,5,1,376.622
1,hard,142,6,0,451.607
1,hard,142,7,1,658.072
1,hard,142,8,0,349.959
1,hard,142,9,1,785.001
1,hard,142,10,1,416.2
1,hard,143,1,1,698.813
1,hard,143,2,0,265.692
1,hard,143,3,0,442.382
1,hard,143,4,0,335.107
1,hard,143,5,0,378.855
1,hard,143,6,0,329.402
1,hard,143,7,1,516.353
1,hard,143,8,0,388.145
1,hard,143,9,1,841.322
1,hard,143,10,1,271.3
1,hard,144,1,1,737.996
1,hard,144,2,0,307.173
1,hard,144,3,1,369.464
1,hard,144,4,0,326.498
1,hard,144,5,0,355.054
1,hard,144,6,1,356.781
1,hard,144,7,0,668.771
1,hard,144,8,0,396.51
1,hard,144,9,1,694.084
1,hard,144,10,1,343.492
1,hard,145,1,1,678.86
1,hard,145,2,1,210.444
1,hard,145,3,0,406.583
1,hard,145,4,0,308.113
1,hard,145,5,1,336.043
1,hard,145,6,1,359.289
1,hard,145,7,1,632.442
1,hard,145,8,0,474.358
1,hard,145,9,0,1099.924
1,hard,145,10,1,350.463
1,hard,146,1,1,576.026
1,hard,146,2,0,279.19
1,hard,146,3,1,341.978
1,hard,146,4,1,218.22
1,hard,146,5,0,489.469
1,hard,146,6,0,455.222
1,hard,146,7,1,597.039
1,hard,146,8,0,498.783
1,hard,146,9,1,760.403
1,hard,146,10,1,331.113
1,hard,147,1,1,704.952
1,hard,147,2,0,257.415
1,hard,147,3,0,380.034
1,hard,147,4,0,294.176
1,hard,147,5,0,368.523
1,hard,147,6,0,475.504
1,hard,147,7,1,551.748
1,hard,147,8,0,370.457
1,hard,147,9,1,757.783
1,hard,147,10,1,327.412
1,hard,148,1,1,682.268
1,hard,148,2,1,229.793
1,hard,148,3,0,423.419
1,hard,148,4,0,294.487
1,hard,148,5,1,336.15
1,hard,148,6,0,421.32
1,hard,148,7,1,598.156
1,hard,148,8,0,381.368
1,hard,148,9,1,557.501
1,hard,148,10,1,352.658
1,hard,149,1,1,740.199
1,hard,149,2,0,233.138
1,hard,149,3,1,369.177
1,hard,149,4,1,225.529
1,hard,149,5,1,304.08
1,hard,149,6,0,496.114
1,hard,149,7,1,546.539
1,hard,149,8,0,345.577
1,hard,149,9,1,815.371
1,hard,149,10,0,443.352
1,hard,150,1,0,665.588
1,hard,150,2,0,270
1,hard,150,3,1,326.932
1,hard,150,4,1,215.839
1,hard,150,5,1,301.037
1,hard,150,6,0,484.223
1,hard,150,7,1,536.122
1,hard,150,8,0,385.849
1,hard,150,9,1,686.554
1,hard,150,10,1,370.24
1,hard,151,1,1,594.12
1,hard,151,2,0,228.206
1,hard,151,3,0,383.82
1,hard,151,4,0,261.438
1,hard,151,5,1,314.951
1,hard,151,6,0,389.077
1,hard,151,7,1,627.889
1,hard,151,8,0,389.816
1,hard,151,9,1,757.92
1,hard,151,10,1,346.781
1,hard,152,1,1,695.207
1,hard,152,2,1,232.531
1,hard,152,3,0,431.857
1,hard,152,4,1,213.398
1,hard,152,5,1,301.02
1,hard,152,6,0,344.912
1,hard,152,7,1,602.226
1,hard,152,8,0,396.443
1,hard,152,9,1,701.397
1,hard,152,10,0,410.612
1,hard,153,1,1,702.19
1,hard,153,2,0,240.879
1,hard,153,3,1,315.416
1,hard,153,4,0,290.199
1,hard,153,5,0,403.386
1,hard,153,6,0,406.353
1,hard,153,7,1,526.335
1,hard,153,8,0,381.592
1,hard,153,9,1,734.208
1,hard,153,10,0,380.883
1,hard,154,1,0,793.72
1,hard,154,2,0,282.497
1,hard,154,3,1,307.905
1,hard,154,4,0,308.608
1,hard,154,5,1,326.792
1,hard,154,6,0,493.243
1,hard,154,7,1,660.51
1,hard,154,8,0,396
1,hard,154,9,1,741.529
1,hard,154,10,1,391.707
1,hard,155,1,1,719.794
1,hard,155,2,1,254.724
1,hard,155,3,0,380.974
1,hard,155,4,1,297.065
1,hard,155,5,0,451.68
1,hard,155,6,0,406.249
1,hard,155,7,1,715.386
1,hard,155,8,0,371.352
1,hard,155,9,0,767.352
1,hard,155,10,0,418.114
1,hard,156,1,1,725.787
1,hard,156,2,0,254.245
1,hard,156,3,0,467.49
1,hard,156,4,1,209.716
1,hard,156,5,1,270.631
1,hard,156,6,1,361.401
1,hard,156,7,1,589.035
1,hard,156,8,0,363.711
1,hard,156,9,1,731.542
1,hard,156,10,1,394.614
1,hard,157,1,1,595.566
1,hard,157,2,0,292.27
1,hard,157,3,1,270.194
1,hard,157,4,0,275.593
1,hard,157,5,0,376.714
1,hard,157,6,1,367.924
1,hard,157,7,1,634.133
1,hard,157,8,1,325.75
1,hard,157,9,1,757.42
1,hard,157,10,1,378.488
1,hard,158,1,1,559.835
1,hard,158,2,0,228.134
1,hard,158,3,0,477.934
1,hard,158,4,1,250.392
1,hard,158,5,1,286.499
1,hard,158,6,0,467.464
1,hard,158,7,0,775.651
1,hard,158,8,0,434.58
1,hard,158,9,1,696.335
1,hard,158,10,1,327.142
1,hard,159,1,1,672.478
1,hard,159,2,0,253.449
1,hard,159,3,0,412.716
1,hard,159,4,1,235.232
1,hard,159,5,0,379.528
1,hard,159,6,0,352.656
1,hard,159,7,1,706.436
1,hard,159,8,0,375.5
1,hard,159,9,1,745.501
1,hard,159,10,0,423.06
1,hard,160,1,1,605.241
1,hard,160,2,0,295.944
1,hard,160,3,1,372.199
1,hard,160,4,1,281.96
1,hard,160,5,0,427.721
1,hard,160,6,0,400.623
1,hard,160,7,1,559.739
1,hard,160,8,0,377.944
1,hard,160,9,1,828.068
1,hard,160,10,0,386.122
1,hard,161,1,1,734.771
1,hard,161,2,0,276.863
1,hard,161,3,0,372.462
1,hard,161,4,1,263.139
1,hard,161,5,0,362.802
1,hard,161,6,0,468.375
1,hard,161,7,0,655.128
1,hard,161,8,0,400.791
1,hard,161,9,1,741.963
1,hard,161,10,0,409.59
1,hard,162,1,1,601.653
1,hard,162,2,1,204.785
1,hard,162,3,1,304.675
1,hard,162,4,1,249.654
1,hard,162,5,0,376.632
1,hard,162,6,0,388.316
1,hard,162,7,1,654.535
1,hard,162,8,1,353.714
1,hard,162,9,1,710.923
1,hard,162,10,0,462.356
1,hard,163,1,1,739.223
1,hard,163,2,0,292.397
1,hard,163,3,1,366.704
1,hard,163,4,1,248
1,hard,163,5,0,377.001
1,hard,163,6,0,391.663
1,hard,163,7,1,614.661
1,hard,163,8,0,401.163
1,hard,163,9,0,1101.087
1,hard,163,10,1,413.969
1,hard,164,1,0,925.532
1,hard,164,2,0,287.907
1,hard,164,3,1,379.576
1,hard,164,4,1,268.462
1,hard,164,5,1,348.737
1,hard,164,6,0,435.906
1,hard,164,7,1,538.126
1,hard,164,8,0,376.62
1,hard,164,9,1,801.155
1,hard,164,10,0,402.543
1,hard,165,1,1,811.031
1,hard,165,2,0,222.058
1,hard,165,3,1,366.837
1,hard,165,4,0,323.744
1,hard,165,5,1,390.764
1,hard,165,6,0,389.796
1,hard,165,7,1,522.591
1,hard,165,8,1,327.163
1,hard,165,9,1,839.153
1,hard,165,10,1,311.42
1,hard,166,1,1,640.974
1,hard,166,2,0,277.874
1,hard,166,3,1,416.346
1,hard,166,4,0,318.584
1,hard,166,5,1,346.292
1,hard,166,6,0,469.168
1,hard,166,7,1,635.188
1,hard,166,8,0,439.661
1,hard,166,9,1,995.501
1,hard,166,10,1,448.087
1,hard,167,1,1,617.537
1,hard,167,2,0,276.617
1,hard,167,3,1,317.409
1,hard,167,4,1,264.823
1,hard,167,5,1,308.559
1,hard,167,6,0,504.716
1,hard,167,7,1,763.552
1,hard,167,8,0,392.213
1,hard,167,9,0,912.117
1,hard,167,10,0,391.177
1,hard,168,1,1,663.259
1,hard,168,2,0,315.914
1,hard,168,3,0,408.079
1,hard,168,4,0,316.208
1,hard,168,5,0,424.39
1,hard,168,6,0,523.742
1,hard,168,7,1,663.081
1,hard,168,8,0,361.918
1,hard,168,9,1,1001.593
1,hard,168,10,1,304.802
1,hard,169,1,1,667.674
1,hard,169,2,0,292.444
1,hard,169,3,0,427.853
1,hard,169,4,1,267.547
1,hard,169,5,0,392.002
1,hard,169,6,1,326.229
1,hard,169,7,0,755.837
1,hard,169,8,0,501.495
1,hard,169,9,1,740.127
1,hard,169,10,1,296.917
1,hard,170,1,1,616.929
1,hard,170,2,0,296.13
1,hard,170,3,1,386.891
1,hard,170,4,0,263.591
1,hard,170,5,1,313.447
1,hard,170,6,0,458.646
1,hard,170,7,0,778.503
1,hard,170,8,0,413.058
1,hard,170,9,1,684.824
1,hard,170,10,0,388.364
1,hard,171,1,1,673.383
1,hard,171,2,1,219.28
1,hard,171,3,0,491.765
1,hard,171,4,1,220.599
1,hard,171,5,0,478.805
1,hard,171,6,0,387.686
1,hard,171,7,1,605.33
1,hard,171,8,0,411.001
1,hard,171,9,1,666.138
1,hard,171,10,1,374.825
1,hard,172,1,1,692.857
1,hard,172,2,0,264.237
1,hard,172,3,0,430.259
1,hard,172,4,1,267.335
1,hard,172,5,1,378.342
1,hard,172,6,0,424.862
1,hard,172,7,1,625.282
1,hard,172,8,0,384.669
1,hard,172,9,1,779.431
1,hard,172,10,1,384.514
1,hard,173,1,1,610.213
1,hard,173,2,0,224.289
1,hard,173,3,0,413.511
1,hard,173,4,0,313.207
1,hard,173,5,1,307.707
1,hard,173,6,0,392.83
1,hard,173,7,1,552.518
1,hard,173,8,0,345.479
1,hard,173,9,1,807.685
1,hard,173,10,0,448.005
1,hard,174,1,1,604.772
1,hard,174,2,0,308.007
1,hard,174,3,1,330.061
1,hard,174,4,1,248.014
1,hard,174,5,1,277.104
1,hard,174,6,1,373.478
1,hard,174,7,1,631.418
1,hard,174,8,0,356.28
1,hard,174,9,0,1026.423
1,hard,174,10,1,282.254
1,hard,175,1,1,670.419
1,hard,175,2,1,204.07
1,hard,175,3,0,403.815
1,hard,175,4,1,255.72
1,hard,175,5,0,416.185
1,hard,175,6,0,483.685
1,hard,175,7,1,556.113
1,hard,175,8,0,413.909
1,hard,175,9,0,1008.419
1,hard,175,10,1,366.425
1,hard,176,1,1,629.306
1,hard,176,2,0,261.096
1,hard,176,3,0,412.043
1,hard,176,4,1,194.808
1,hard,176,5,0,434.451
1,hard,176,6,0,446.215
1,hard,176,7,0,707.274
1,hard,176,8,0,365.381
1,hard,176,9,1,776.695
1,hard,176,10,0,429.543
1,hard,177,1,1,603.346
1,hard,177,2,0,261.165
1,hard,177,3,1,307.138
1,hard,177,4,0,402.329
1,hard,177,5,0,445.57
1,hard,177,6,0,373.176
1,hard,177,7,1,545.485
1,hard,177,8,0,357.423
1,hard,177,9,1,776.495
1,hard,177,10,1,315.954
1,hard,178,1,1,602.616
1,hard,178,2,0,244.926
1,hard,178,3,0,366.288
1,hard,178,4,0,257.465
1,hard,178,5,1,281.659
1,hard,178,6,0,395.564
1,hard,178,7,1,741.823
1,hard,178,8,0,373.537
1,hard,178,9,1,611.676
1,hard,178,10,0,425.532
1,hard,179,1,1,620.177
1,hard,179,2,0,287.452
1,hard,179,3,0,511.552
1,hard,179,4,0,319.638
1,hard,179,5,0,318.627
1,hard,179,6,0,388.823
1,hard,179,7,1,593.096
1,hard,179,8,0,452.442
1,hard,179,9,1,786.91
1,hard,179,10,1,331.855
1,hard,180,1,0,922.758
1,hard,180,2,0,295.306
1,hard,180,3,1,359.084
1,hard,180,4,0,305.572
1,hard,180,5,1,332.602
1,hard,180,6,0,449.378
1,hard,180,7,1,614.378
1,hard,180,8,0,445.265
1,hard,180,9,1,815.057
1,hard,180,10,1,374.227
1,hard,181,1,0,857.451
1,hard,181,2,0,216.213
1,hard,181,3,0,402.463
1,hard,181,4,0,345.562
1,hard,181,5,1,239.542
1,hard,181,6,0,399.256
1,hard,181,7,0,702.243
1,hard,181,8,0,377.722
1,hard,181,9,1,929.738
1,hard,181,10,0,342.829
1,hard,182,1,1,666.187
1,hard,182,2,0,305.181
1,hard,182,3,1,362.883
1,hard,182,4,0,343.327
1,hard,182,5,1,329.802
1,hard,182,6,0,431.187
1,hard,182,7,0,794.565
1,hard,182,8,0,365.541
1,hard,182,9,0,977.499
1,hard,182,10,1,288.476
1,hard,183,1,1,750.017
1,hard,183,2,0,287.003
1,hard,183,3,1,377.21
1,hard,183,4,1,260.858
1,hard,183,5,0,395.26
1,hard,183,6,0,388.115
1,hard,183,7,1,596.426
1,hard,183,8,0,365.377
1,hard,183,9,1,776.243
1,hard,183,10,1,379.196
1,hard,184,1,0,806.466
1,hard,184,2,1,210.753
1,hard,184,3,1,395.032
1,hard,184,4,1,218.056
1,hard,184,5,1,368.781
1,hard,184,6,1,352.932
1,hard,184,7,1,594.79
1,hard,184,8,0,383.913
1,hard,184,9,1,907.895
1,hard,184,10,1,323.481
1,hard,185,1,1,648.935
1,hard,185,2,0,237.638
1,hard,185,3,1,356.483
1,hard,185,4,1,271.294
1,hard,185,5,0,372.417
1,hard,185,6,0,448.917
1,hard,185,7,1,684.841
1,hard,185,8,1,327.404
1,hard,185,9,1,938.579
1,hard,185,10,0,437.01
1,hard,186,1,1,646.007
1,hard,186,2,0,229.79
1,hard,186,3,0,467.272
1,hard,186,4,0,316.274
1,hard,186,5,1,307.2
1,hard,186,6,0,425.13
1,hard,186,7,1,573.341
1,hard,186,8,0,366.245
1,hard,186,9,1,715.18
1,hard,186,10,0,388.68
1,hard,187,1,1,628.787
1,hard,187,2,1,217.924
1,hard,187,3,0,456.564
1,hard,187,4,0,277.853
1,hard,187,5,1,297.195
1,hard,187,6,0,435.665
1,hard,187,7,1,692.373
1,hard,187,8,0,348.017
1,hard,187,9,1,728.914
1,hard,187,10,1,304.847
1,hard,188,1,1,593.474
1,hard,188,2,0,304.529
1,hard,188,3,1,354.304
1,hard,188,4,1,253.846
1,hard,188,5,1,297.978
1,hard,188,6,0,457.57
1,hard,188,7,0,850.179
1,hard,188,8,0,323.193
1,hard,188,9,0,935.377
1,hard,188,10,0,429.979
1,hard,189,1,0,811.022
1,hard,189,2,0,286.008
1,hard,189,3,0,416.47
1,hard,189,4,0,311.303
1,hard,189,5,1,358.603
1,hard,189,6,0,419.29
1,hard,189,7,1,542.816
1,hard,189,8,0,340.068
1,hard,189,9,1,763.693
1,hard,189,10,0,390.048
1,hard,190,1,1,688.267
1,hard,190,2,0,284.095
1,hard,190,3,0,412.664
1,hard,190,4,1,256.452
1,hard,190,5,1,370.881
1,hard,190,6,0,457.559
1,hard,190,7,1,594.194
1,hard,190,8,0,397.097
1,hard,190,9,1,822.638
1,hard,190,10,1,316.112
1,hard,191,1,1,625.692
1,hard,191,2,0,233.079
1,hard,191,3,1,345.147
1,hard,191,4,1,261.082
1,hard,191,5,0,439.736
1,hard,191,6,0,561.854
1,hard,191,7,1,647.594
1,hard,191,8,0,397.83
1,hard,191,9,1,889.589
1,hard,191,10,1,334.72
1,hard,192,1,1,845.747
1,hard,192,2,0,279.746
1,hard,192,3,1,377.338
1,hard,192,4,0,323.467
1,hard,192,5,1,299.953
1,hard,192,6,0,470.556
1,hard,192,7,0,737.561
1,hard,192,8,0,408.184
1,hard,192,9,1,643.548
1,hard,192,10,1,336.437
1,hard,193,1,1,720.833
1,hard,193,2,0,342.666
1,hard,193,3,1,310.501
1,hard,193,4,1,241.567
1,hard,193,5,1,326.96
1,hard,193,6,0,399.696
1,hard,193,7,1,599.489
1,hard,193,8,0,390.304
1,hard,193,9,0,1020.971
1,hard,193,10,0,375.683
1,hard,194,1,1,606.814
1,hard,194,2,1,189.53
1,hard,194,3,1,344.932
1,hard,194,4,0,318.081
1,hard,194,5,1,331.318
1,hard,194,6,0,435.759
1,hard,194,7,1,573.306
1,hard,194,8,0,347.135
1,hard,194,9,1,726.089
1,hard,194,10,1,286.785
1,hard,195,1,1,717.095
1,hard,195,2,1,204.596
1,hard,195,3,0,430.567
1,hard,195,4,1,231.857
1,hard,195,5,0,416.951
1,hard,195,6,1,375.693
1,hard,195,7,1,579.995
1,hard,195,8,0,389.846
1,hard,195,9,1,753.099
1,hard,195,10,1,356.818
1,hard,196,1,1,706.274
1,hard,196,2,0,251.848
1,hard,196,3,1,349.465
1,hard,196,4,1,265.756
1,hard,196,5,0,366.74
1,hard,196,6,0,434.817
1,hard,196,7,1,616.974
1,hard,196,8,0,413.971
1,hard,196,9,1,657.767
1,hard,196,10,0,379.516
1,hard,197,1,1,635.896
1,hard,197,2,0,291.156
1,hard,197,3,0,417.742
1,hard,197,4,0,307.781
1,hard,197,5,1,294.412
1,hard,197,6,1,311.137
1,hard,197,7,0,803.248
1,hard,197,8,0,367.211
1,hard,197,9,1,771.262
1,hard,197,10,0,369.125
1,hard,198,1,0,763.032
1,hard,198,2,0,340.436
1,hard,198,3,1,300.936
1,hard,198,4,1,280.559
1,hard,198,5,1,286.073
1,hard,198,6,1,379.839
1,hard,198,7,0,877.977
1,hard,198,8,0,423.471
1,hard,198,9,1,853.743
1,hard,198,10,1,364.56
1,hard,199,1,1,807.634
1,hard,199,2,1,227.214
1,hard,199,3,0,447.47
1,hard,199,4,0,312.357
1,hard,199,5,1,314.082
1,hard,199,6,0,519.857
1,hard,199,7,0,706.156
1,hard,199,8,0,336.139
1,hard,199,9,0,987.806
1,hard,199,10,0,418.991
1,hard,200,1,1,556.566
1,hard,200,2,0,236.504
1,hard,200,3,0,380.27
1,hard,200,4,0,305.999
1,hard,200,5,0,329.667
1,hard,200,6,0,367.515
1,hard,200,7,1,802.676
1,hard,200,8,0,398.893
1,hard,200,9,1,723.916
1,hard,200,10,0,338.627
1,hard,201,1,1,558.565
1,hard,201,2,1,253.301
1,hard,201,3,0,420.824
1,hard,201,4,0,306.232
1,hard,201,5,1,298.75
1,hard,201,6,0,422.246
1,hard,201,7,0,669.886
1,hard,201,8,0,322.85
1,hard,201,9,1,741.217
1,hard,201,10,0,407.263
1,hard,202,1,1,637.968
1,hard,202,2,0,275.189
1,hard,202,3,0,386.711
1,hard,202,4,0,315.596
1,hard,202,5,1,304.299
1,hard,202,6,0,430.287
1,hard,202,7,0,742.406
1,hard,202,8,0,312.635
1,hard,202,9,0,946.554
1,hard,202,10,1,364.218
1,hard,203,1,1,638.342
1,hard,203,2,0,281.069
1,hard,203,3,1,404.254
1,hard,203,4,1,217.315
1,hard,203,5,0,449.626
1,hard,203,6,0,408.151
1,hard,203,7,1,621.573
1,hard,203,8,0,399.434
1,hard,203,9,1,717.72
1,hard,203,10,0,444.933
1,hard,204,1,1,704.25
1,hard,204,2,0,269.907
1,hard,204,3,1,364.23
1,hard,204,4,1,249.898
1,hard,204,5,1,313.139
1,hard,204,6,0,406.94
1,hard,204,7,1,539.239
1,hard,204,8,0,412.668
1,hard,204,9,1,765.662
1,hard,204,10,1,341.707
1,hard,205,1,1,576.814
1,hard,205,2,0,309.032
1,hard,205,3,0,359.788
1,hard,205,4,0,355.598
1,hard,205,5,1,352.112
1,hard,205,6,0,425.85
1,hard,205,7,1,669.176
1,hard,205,8,0,411.153
1,hard,205,9,1,821.611
1,hard,205,10,1,304.111
1,hard,206,1,1,565.49
1,hard,206,2,0,278.969
1,hard,206,3,0,396.959
1,hard,206,4,1,263.422
1,hard,206,5,0,364.103
1,hard,206,6,0,503.228
1,hard,206,7,1,584.572
1,hard,206,8,0,376.719
1,hard,206,9,0,1060.38
1,hard,206,10,1,341.314
1,hard,207,1,1,756.459
1,hard,207,2,0,295.269
1,hard,207,3,0,371.94
1,hard,207,4,0,312.356
1,hard,207,5,0,346.355
1,hard,207,6,0,417.77
1,hard,207,7,1,571.54
1,hard,207,8,0,410.034
1,hard,207,9,0,1066.556
1,hard,207,10,0,422.91
1,hard,208,1,1,684.094
1,hard,208,2,0,284.38
1,hard,208,3,1,368.851
1,hard,208,4,0,289.118
1,hard,208,5,1,365.013
1,hard,208,6,0,499.96
1,hard,208,7,1,581.879
1,hard,208,8,0,395.559
1,hard,208,9,1,714.805
1,hard,208,10,1,385.794
1,hard,209,1,1,716.184
1,hard,209,2,0,319.948
1,hard,209,3,1,289.877
1,hard,209,4,0,212.644
1,hard,209,5,0,377.099
1,hard,209,6,0,492.356
1,hard,209,7,1,636.387
1,hard,209,8,0,354.346
1,hard,209,9,0,874.377
1,hard,209,10,0,448.779
1,hard,210,1,1,606.661
1,hard,210,2,0,316.389
1,hard,210,3,1,340.84
1,hard,210,4,1,236.46
1,hard,210,5,1,319.205
1,hard,210,6,0,463.86
1,hard,210,7,0,697.035
1,hard,210,8,1,291.471
1,hard,210,9,1,743.942
1,hard,210,10,1,405.232
1,hard,211,1,1,763.924
1,hard,211,2,1,213.758
1,hard,211,3,1,291.38
1,hard,211,4,1,257.799
1,hard,211,5,0,467.358
1,hard,211,6,0,443.523
1,hard,211,7,1,568.495
1,hard,211,8,1,283.261
1,hard,211,9,1,929.586
1,hard,211,10,1,338.21
1,hard,212,1,1,757.198
1,hard,212,2,0,276.139
1,hard,212,3,1,321.523
1,hard,212,4,0,331.625
1,hard,212,5,1,339.322
1,hard,212,6,0,481.93
1,hard,212,7,1,618.242
1,hard,212,8,0,346.156
1,hard,212,9,0,1070.758
1,hard,212,10,0,393.921
1,hard,213,1,0,871.975
1,hard,213,2,0,275.636
1,hard,213,3,0,432.105
1,hard,213,4,0,303.669
